logFC	logCPM	F	PValue	FDR
YER004W	-0.48942048183441	8.35127475278321	26.7431546576085	3.93889915787811e-06	8.75123333080736e-06
YER005W	0.21574692985908	6.36075106454986	45.6384963588174	1.33002628337367e-08	4.33701125505031e-08
YER006W	0.000811816181521499	7.37162095485616	6.71317016403082e-05	0.993494689239489	0.993984497631883
YER007C-A	-0.291939478484402	6.80751908926613	57.4072181068534	6.74090901401704e-10	2.68405450853832e-09
YER007W	0.158140245695153	4.81177242081847	10.3196200786346	0.00228302087642767	0.00349573216692445
YER008C	0.0898748934773252	6.90748126226545	5.32864824096038	0.0250715493707155	0.0333265485958332
YER009W	-0.0702621667549119	8.12240825839002	2.03157534500616	0.160158688856598	0.189771525449391
YER010C	0.125380048197238	6.51206831044866	8.61519851108997	0.0049900824278657	0.0073221551749449
YER011W	0.163560857020203	2.51251223185854	2.70855975930453	0.105967102020197	0.129310025475839
YER012W	-0.0118083120681336	8.48153717187409	0.0649594685576643	0.799848370332728	0.822407849786463
YER013W	-0.0780225860506609	6.06617231156755	3.93848475738838	0.0525912696252511	0.066996369424258
YER014W	-0.0330217543138423	5.4650127430463	0.14891396261663	0.701182085877933	0.731459310970674
YER015W	2.1434146107303	7.80971299818314	244.222372364519	4.46892974478262e-21	1.32716313591398e-19
YER016W	-0.396090525675123	6.04981937308639	30.9136499314676	9.96781113536857e-07	2.41672776551668e-06
YER017C	-0.304106811645313	8.2033395900142	49.5753992638438	4.71232986894188e-09	1.64688084053491e-08
YER018C	0.0794715764985582	5.21752718760495	0.404939817038838	0.527397714632498	0.56466413910638
YER019C-A	0.379971497201349	7.40068753476805	79.166178007744	5.97006689886889e-12	3.28030390616551e-11
YER019W	0.547820333111602	6.51951069394452	42.8031860907961	2.88665129618965e-08	8.85336679657561e-08
YER020W	1.38221466491457	7.86724237480296	896.350651176596	5.26821196358426e-34	4.00910930428762e-31
YER021W	0.0830291176729912	8.98108691778623	4.03196189931079	0.04996242571484	0.0638746845342179
YER022W	-0.128595758061511	6.25266379013779	16.3654065220937	0.000177404666284614	0.000314880352285926
YER023W	0.297140678133104	7.4716178773007	25.8141854909703	5.40804661210942e-06	1.17544404764449e-05
YER024W	1.43510134786115	11.3780171844287	113.163825878433	1.52094400509041e-14	1.26151322929025e-13
YER025W	-0.221986487316312	8.3828767716061	24.6482826270499	8.09884666421994e-06	1.72157047806463e-05
YER026C	0.339672532271445	8.69314536876994	15.2753874752663	0.000275146269504665	0.00047750584057708
YER027C	-0.0537252121281076	6.82233193594436	2.08664956610499	0.154713798071341	0.183784898079673
YER028C	1.65811702205756	4.58043024289233	37.6463104767774	1.26097582830317e-07	3.52957280124584e-07
YER029C	-0.187795201084589	5.88936540128734	3.25126194364002	0.0772837135134657	0.0962568019373934
YER030W	-0.181270671230097	7.22031412771703	6.2666135536804	0.0155503649528709	0.0213318210529693
YER031C	-0.453213122783087	7.18482579200056	173.260772565523	5.08756396016978e-18	8.2594905038703e-17
YER032W	-1.05983498109942	6.72550874638135	55.5310636958857	1.0596217021604e-09	4.09846056083387e-09
YER033C	-0.149148816360334	5.99964996355811	4.55807061837025	0.037594945534161	0.0486663892009296
YER034W	-0.13247167352828	5.40517184727445	5.39348865836959	0.0242447075377938	0.0323050513219716
YER035W	0.123960634653224	5.45947331701385	0.976699128767518	0.327685465568	0.365975151955777
YER036C	0.136178245007917	8.56419758126052	5.12166635296836	0.027919822398503	0.0368551341635053
YER037W	0.615701588947636	4.07243081467852	53.7213372529993	1.65210730758252e-09	6.1819479339658e-09
YER038C	0.0355325331154569	4.56608057698022	0.453012650795472	0.503949399361391	0.541292156547662
YER039C	0.853990640878187	3.57159803372051	134.033275096909	7.03963820717775e-16	7.69431192195658e-15
YER039C-A	0.616919052179878	3.17732146052457	68.8573355164014	5.02134124878142e-11	2.38898235049957e-10
YER040W	0.0781821253720657	6.41396439016364	3.1456455915895	0.0821065900350317	0.101930040810211
YER041W	0.353110583826341	5.45930463991695	43.5705306392148	2.33495404539474e-08	7.28610980438913e-08
YER042W	0.693983721539549	7.35603573445483	52.5733513259906	2.19880851903639e-09	8.07379147400093e-09
YER043C	0.406663667466497	10.1413754096565	60.2368627143607	3.45923801457585e-10	1.44344352520478e-09
YER044C	0.141656295946881	6.7838634355873	2.47995647051739	0.121495302839378	0.146787736393359
YER044C-A	-0.482620241514999	3.0029690085665	13.404059244323	0.00059687900592698	0.000992570168829132
YER045C	-0.113890755698395	5.6149976550324	2.06785054768475	0.156547717298265	0.185818386217944
YER046W	0.802267443519309	4.77392613897277	129.493612123518	1.33176343167294e-15	1.38122244838583e-14
YER047C	0.119758334478703	6.63791443047507	8.62634947810387	0.00496408665128499	0.00728576652194384
YER048C	0.1924367277316	7.39861842622634	33.0768171633004	5.032756713254e-07	1.279307844271e-06
YER048W-A	0.177299407328929	7.31457754299369	4.77198438274979	0.0335529644202253	0.0437316307836291
YER049W	-0.254618641594608	7.94765873561952	11.2619639592627	0.00150120964048693	0.00235126428898493
YER050C	-0.55801801957008	6.91078088230647	49.0668862115709	5.37527557514437e-09	1.85303950744501e-08
YER051W	-0.0875046369161869	5.50985432152622	3.36807385646006	0.0723119272187698	0.0903787749759537
YER052C	-0.224013189316997	9.76545363812027	2.80550078493298	0.100069635538868	0.122679005469317
YER053C	-0.0164788725651682	6.43957035823942	0.00523846104196349	0.942585105845087	0.950075848408095
YER053C-A	-2.61307511379852	6.93688515815304	93.8870363167028	3.77748084170298e-13	2.52163414082103e-12
YER054C	0.903032670902661	5.06607089858415	228.315285814705	1.84318784652096e-20	4.85771757992192e-19
YER055C	-0.674374717819352	9.58239822866246	91.8043791053475	5.48368653341748e-13	3.5629331499942e-12
YER056C	-1.10106983472187	9.41475504008675	80.2861926301474	4.78667966303256e-12	2.68336149065767e-11
YER056C-A	-0.850789020797254	9.09637707044145	40.3671078733805	5.72987001587519e-08	1.68032026284432e-07
YER057C	0.0989847970504155	7.35238287146723	6.20604687631842	0.0160300699934949	0.021950307269545
YER058W	-0.806036710323796	5.67423537034963	58.2855108937272	5.46967939985729e-10	2.21258526155024e-09
YER059W	-0.0841110692910395	5.83885709578682	2.83339800870117	0.0984415635284128	0.120829080395358
YER060W	-0.43163550194908	5.72416760146488	20.8387574819013	3.18492027224639e-05	6.2266520929467e-05
YER060W-A	-0.744512491199147	5.38279941705009	52.4219294529904	2.28385765445267e-09	8.33081210324018e-09
YER061C	0.131319248065922	6.28657820361437	3.76038715954271	0.0580279523788753	0.0734610468044485
YER062C	2.81666449766867	8.16117525243876	154.005407410334	5.07851477322116e-17	6.84026503083417e-16
YER063W	0.138019063655922	6.90863973852057	2.81997850059332	0.0992209777190854	0.12166310420016
YER064C	1.32365149887626	5.52709618386222	104.312087475647	6.32241043645524e-14	4.74025058339156e-13
YER065C	1.71659996429527	12.8861798514574	80.225678151356	4.84391951487792e-12	2.71045790501625e-11
YER066C-A	1.03033400951218	2.57841766704645	88.9471843989089	9.22759130111999e-13	5.76180265038139e-12
YER066W	1.02717161039297	4.92821843179527	275.08764838726	3.51435307420854e-22	1.30459643388912e-20
YER067W	2.3802739807042	1.24163713375536	51.9207919424876	2.59056312044664e-09	9.38212271105244e-09
YER068W	0.0697368888402165	7.21694865064001	2.78312252919354	0.101397507443316	0.124131917417034
YER069W	-0.797625801476066	9.92639202767105	170.140464212251	7.28484424163012e-18	1.13427446913157e-16
YER070W	-2.55104738188064	7.96441916549751	45.5425424184179	1.36483505948967e-08	4.43626046031667e-08
YER071C	-0.0550522691156883	5.0274309159039	0.56295480941689	0.456523277410297	0.495421339193207
YER072W	-0.0523389815861679	7.10432643134238	1.37747795920745	0.245988627050697	0.281658597232394
YER073W	-0.0988620402337478	8.84170135205523	1.597201429597	0.212052237735565	0.245665846495551
YER074W	-0.513792213002034	8.98523244227559	18.8362241217079	6.7630517607551e-05	0.000126531835032197
YER074W-A	-0.0212795737874	6.09289465165062	0.146522635060307	0.703473197019237	0.733346716344711
YER075C	0.457463308829614	6.7873840145868	29.190661815154	1.74211965898482e-06	4.08238047879121e-06
YER076C	0.195074617681987	4.95601484033408	13.7611396585727	0.000513782874758985	0.000861920678295041
YER076W-A	0.19617718443984	2.04306733433643	2.89751715966631	0.0948110558349395	0.116678736188217
YER077C	-1.02163290572187	6.34694422380566	225.032148046493	2.4943494511849e-20	6.30107861361563e-19
YER078C	0.533384228676909	6.27045714741849	53.7964916214009	1.62165985220303e-09	6.08672329236256e-09
YER079W	1.57328465106464	6.59728495298901	92.7607286407589	4.61792196700368e-13	3.03605928025037e-12
YER080W	-0.0419938319266273	7.27514534859506	0.586722122593427	0.447223784054873	0.486804648189892
YER081W	1.38893648117594	8.58529225102276	75.6716804755046	1.20457415185259e-11	6.29480466650521e-11
YER082C	-0.43207109563856	6.81888843320801	28.0216632495684	2.56339112571209e-06	5.86248128224463e-06
YER083C	0.218678113608226	6.56449206188507	28.3120277851723	2.32756404773832e-06	5.34724902740788e-06
YER084W	1.16217745678107	2.45591283599282	59.1875305534429	4.42111255410196e-10	1.81250728817325e-09
YER086W	0.0301725360331818	9.0224152470791	0.177502436436847	0.675300622013262	0.706518334218377
YER087C-A	0.0751677431998469	0.806122417136988	0.202433537213308	0.654672237666554	0.687535722427804
YER087C-B	-0.762517985944338	7.50887023281738	125.398357935837	2.40050807602278e-15	2.37245018941991e-14
YER087W	-0.319843245834119	5.60106354926491	11.1024824923994	0.00161060424488437	0.00251806847530971
YER088C	1.09828992715525	7.31237481468369	237.190879031448	8.2794649165842e-21	2.35539170150302e-19
YER088C-A	0.122628869558981	3.22400070886514	2.00451315540552	0.162916052211712	0.192776078885306
YER089C	-0.196131037209295	7.15058659950423	23.1669629038661	1.36648579022634e-05	2.81338028099357e-05
YER090W	0.21085807740328	8.77129791427933	20.3931361826096	3.75809252032135e-05	7.27712063095304e-05
YER091C	0.459902962582759	11.9639424393684	31.0766346679267	9.46121926879676e-07	2.30123463477566e-06
YER092W	0.0193035595886329	6.68853217033562	0.0839293071586991	0.773217257835102	0.79677499419433
YER093C	0.163784476566981	6.44774809348478	14.6344670362358	0.000357615904383433	0.000612079175115643
YER093C-A	-0.178351670677056	5.4006335131993	4.62059207598936	0.0363617604426476	0.0471602892149209
YER094C	-0.218377748400205	8.33639589125255	23.7767389351995	1.10023031644526e-05	2.2954770961339e-05
YER095W	0.712381617614991	7.03407528797346	22.4281615532229	1.78157096799435e-05	3.61058723473688e-05
YER096W	0.703955317836833	4.57718869120925	61.1429878621422	2.80413472694376e-10	1.18470313793433e-09
YER097W	-0.0441435238455942	0.788641804135388	0.0720421258237133	0.789470140194693	0.812560306594301
YER098W	0.262932471481749	5.53459472350299	21.2871448895567	2.69955070181285e-05	5.33253234024551e-05
YER099C	0.101967604497738	6.46134053550342	3.42394127084307	0.070059922311854	0.0877081651315169
YER100W	-0.288497496705415	7.19389632663038	31.3062382257702	8.79259346666818e-07	2.14632353749302e-06
YER101C	-0.421944896339986	5.48455972591166	31.8617388389895	7.37053992098665e-07	1.81496534253692e-06
YER102W	-0.489268693925342	8.83853613265159	25.4216266647614	6.19103382275209e-06	1.33845930088475e-05
YER103W	1.84734452090363	6.84742109649318	81.392242178805	3.85567882729774e-12	2.2061440508072e-11
YER104W	0.14447753185185	4.85100285365338	2.19243321297902	0.144848063871768	0.172773317564914
YER105C	-0.289421706085069	7.27399095429376	106.831534174187	4.18021943604567e-14	3.22959085363528e-13
YER106W	0.155433157875001	1.78528391512141	0.913341805980053	0.343742092506929	0.382508108057427
YER107C	0.0858807828107226	5.87131523099674	3.99266922702026	0.0510495668429197	0.065141430085872
YER107W-A	-0.0277405907182407	3.19189123465432	0.148960961701486	0.701137269312081	0.731459310970674
YER109C	-0.533329034502923	5.62058174492137	34.7981774858804	2.96067220205653e-07	7.84017936760338e-07
YER110C	-0.249233755646605	8.39466997217288	8.01428075773888	0.00662717774986373	0.00955845964017304
YER111C	-0.94810478411204	6.49475007245705	16.7324957905814	0.000153322777407892	0.000274457238711922
YER112W	-0.826202969157497	7.17637804409656	252.51371600297	2.20058361211894e-21	7.05113317398954e-20
YER113C	-0.273168049749032	6.45533830453895	28.4466997064407	2.22596615901258e-06	5.13126920714448e-06
YER114C	-0.230500066532558	6.7237058581048	9.03736101537253	0.00409898229990475	0.00609094562895292
YER115C	0.227764639296043	4.1089654788916	12.8671074576086	0.000749297560472781	0.00122561084045091
YER116C	-0.0137151675216917	5.04414269034488	0.0542470407447265	0.816764506336841	0.838102530689143
YER117W	-0.516673812318853	9.39647574801805	21.8670620059112	2.18354537503846e-05	4.36709075007692e-05
YER118C	-0.418459771669766	6.84720491866909	14.0405930248649	0.000457235586769046	0.000771735584211243
YER119C	0.129383461629011	6.40035391527454	4.97809238218072	0.0300988066217042	0.0395328976255131
YER119C-A	1.73817432372804	0.364182167600613	47.8514263224151	7.38360112413587e-09	2.49176073413188e-08
YER120W	-0.219197068876944	7.53445965509202	10.8529944303542	0.00179883171744237	0.00279084798567512
YER121W	2.20789558460776	4.88027565659252	931.150748874522	2.0994388071783e-34	1.82591192258593e-31
YER122C	-0.566506749689022	8.52069242310054	72.411794605055	2.3608021547405e-11	1.18292703852347e-10
YER123W	-0.321600596961314	6.64592049836096	115.306916378279	1.08989420688029e-14	9.30613735131448e-14
YER124C	-2.32119008194208	6.35417682459054	17.0282141613911	0.000136415096870014	0.000245854088142287
YER125W	0.117993489297076	7.9663106390051	12.1704301209564	0.00101019033220482	0.00162270151516173
YER126C	-0.569602991591497	6.99358503305679	33.5272502094689	4.37553292937656e-07	1.12161029364398e-06
YER127W	-0.806642834869978	6.10733884471951	71.9612233381557	2.59459283036015e-11	1.28945968581491e-10
YER128W	-0.258356639088576	5.5416876645735	23.179382323359	1.36044053041281e-05	2.80377858806811e-05
YER129W	-0.276737836891973	7.1238856183512	30.7277479518054	1.05802710792619e-06	2.55403213047369e-06
YER130C	-0.0527329549380649	6.25790712693109	0.320554092291585	0.573760362512993	0.610005182989674
YER131W	-1.04821791899869	9.38045468866373	40.5458008247427	5.44531287254827e-08	1.60150071343352e-07
YER132C	-0.363133232368951	5.61236841424871	54.4141824949443	1.39247925911054e-09	5.29507415956587e-09
YER133W	-0.0712282621600672	8.40020045642929	4.5517886805902	0.0377213291429206	0.0488196113567391
YER133W-A	0.259879043823098	2.24066187474332	7.54254751701635	0.00830739184009736	0.0118332712967976
YER134C	0.264334505848756	4.59374786290005	18.9608892193767	6.44867865345372e-05	0.000120984763150158
YER135C	1.7340610599834	2.53989843085879	155.255352397185	4.34566040558173e-17	5.94525405599585e-16
YER136W	0.403659481079037	8.43090851144087	146.59676447996	1.30508982172004e-16	1.64160885013049e-15
YER137C	-0.163133845549949	2.30931024288055	1.61371037131563	0.209741630461061	0.243174070890676
YER139C	0.0685660471841442	5.75859337800518	0.84412908851586	0.36254785329463	0.401526529171859
YER140W	-0.111853060309097	5.34313749163728	4.0655942510055	0.0490519196450473	0.0627633641864329
YER141W	-0.441889638137768	7.62142152298065	15.8203755803617	0.000220698909201009	0.000386874448377697
YER142C	0.565490025235428	6.28703884600992	37.1062485590385	1.47917438827106e-07	4.09886830941929e-07
YER143W	0.407637405212914	7.46380480504592	56.6761228940023	8.03237681875136e-10	3.16512039304584e-09
YER144C	0.804694284523575	6.95359791206622	145.821546250426	1.44352500469017e-16	1.78985340703743e-15
YER145C	-0.829065744566139	9.23906844295455	21.6342422235075	2.37711352602603e-05	4.72627927708899e-05
YER145C-A	-0.420077796082121	2.26529893429199	6.72524662273518	0.0123780505508136	0.0172285257780872
YER146W	-0.375917981692702	2.06515031387904	7.97350961534989	0.00675710016917117	0.00973683410879085
YER147C	0.200790627562723	5.78961971188257	12.9430760885329	0.000725464761208286	0.00119014536950581
YER147C-A	-0.462517665325003	5.11452463431537	102.020287714673	9.26649286883535e-14	6.80511563154037e-13
YER148W	-0.386751136129767	6.20167100171768	92.3876558241258	4.93739772069876e-13	3.22866566311644e-12
YER149C	0.0909078946942596	5.29927849386962	1.5781871585828	0.214751946179755	0.248604268557206
YER150W	4.11343102380926	6.02918915695181	612.142299485606	4.71156024420234e-30	1.06236958395199e-27
YER151C	-0.375668092497313	7.91827020298891	122.275589352948	3.79738631683635e-15	3.57318205516225e-14
YER152C	0.259250087734076	5.89125989178761	5.29691942428924	0.0254871276786148	0.0338420138075043
YER153C	0.213520958089843	3.82823992530707	2.18231295802554	0.145759683304093	0.17375855726558
YER154W	-0.415029123026814	6.96312836334058	11.5187162199312	0.00134116722934557	0.0021174860197759
YER155C	0.147764898530375	7.22874527020103	5.00521388478479	0.0296735786358799	0.0390178718650619
YER156C	-0.612559686799287	7.10571670908972	79.4403297404034	5.65479335313396e-12	3.11336786299549e-11
YER157W	-0.230436907464545	6.03331574289944	30.7604341524482	1.04698119171863e-06	2.53138264304331e-06
YER158C	0.48538281669922	6.3025337977785	14.5222564318869	0.000374533047313794	0.000639415925980476
YER158W-A	-0.511760843044514	1.79016671585301	7.30411249477116	0.00932314413976582	0.0131845067416712
YER159C	-0.758596927641661	7.10419322035061	188.869656149141	9.07836269141021e-19	1.73257279201584e-17
YER160C	0.888947793243569	2.33486289556638	17.3345269648751	0.000120941212436579	0.000219872666309173
YER161C	0.0596243140969469	7.09282322521967	1.47410500021311	0.230297031616185	0.265137732314548
YER162C	0.430907402253455	5.78405549353011	105.149815909644	5.50568395464336e-14	4.17417234319661e-13
YER163C	-0.108918273738774	5.98851156394309	3.1803877914308	0.080484206576333	0.100058780812072
YER164W	-0.526483736353726	7.12204723795982	154.100755387961	5.0183305095156e-17	6.77418983191374e-16
YER165C-A	-0.317036229040589	1.97529367298043	5.40948423095419	0.0240452604811635	0.0320722864999111
YER165W	0.0932873106858509	9.55148902266679	6.1582681837173	0.0164196108847354	0.0224433298307744
YER166W	-0.355092421973995	6.85011623492951	47.7118509809097	7.65971390200525e-09	2.57922224753363e-08
YER167W	0.273572425478018	6.70898073764928	17.4217741312391	0.000116877678896107	0.000213103117436209
YER168C	0.110315036281992	6.57271749701174	3.93351181865399	0.0527352891444099	0.0671517340119573
YER169W	0.335069236174187	6.22817119259287	34.4619702146076	3.28099441815809e-07	8.61721053397173e-07
YER170W	0.220258489000932	6.87761797411478	2.8911434365922	0.0951651413017549	0.117067161092157
YER171W	-0.428401855314683	6.78248620390101	119.422065965616	5.81690956582527e-15	5.28557394578272e-14
YER172C	-0.0789012798062404	6.28695084798696	2.29264866727292	0.136167402646683	0.163025987672174
YER173W	-0.000842759175122629	5.48935447489302	0.000262973528398133	0.987125043118545	0.988749138286558
YER174C	-0.386617602533997	6.35760871131031	30.0687831143272	1.30859705475251e-06	3.11931827303575e-06
YER175C	0.426584975183384	7.48681561707339	10.0894234578313	0.0025326521027506	0.00385855505544186
YER175W-A	0.602158133622081	2.49044731771123	41.8256796902344	3.79216067127515e-08	1.14120979568577e-07
YER176W	-0.217563769039241	6.94634693406978	13.4605990475152	0.000582836983248182	0.000970544735780889
YER177W	-0.641433022133256	9.97573708412837	46.1878176661671	1.14775767078888e-08	3.76687261442733e-08
YER178W	0.215593180220386	9.35908852007503	33.2213860833485	4.81129688148752e-07	1.22557219307515e-06
YER179W	2.04791030494927	4.55276125355011	117.518588428049	7.76228188680491e-15	6.85874776877624e-14
YER180C	0.129609804623132	5.09923985061873	6.5275740893211	0.0136515953358394	0.0188759737462163
YER180C-A	0.581706393309111	3.01702623203417	85.7302352189167	1.67975341540897e-12	1.00752106335072e-11
YER182W	0.156538927142184	6.78892259138636	1.97867095468859	0.165601149656591	0.195573190903846
YER183C	-0.0238455946219005	5.15962399241733	0.200981149342662	0.655830828370692	0.688633681117761
YER184C	1.78063112108529	4.87965924433082	748.167845103708	4.03511309506205e-32	1.75469775162413e-29
YER185W	2.25024809800385	4.24725769996065	643.586775108958	1.44477736904788e-30	4.62937085408606e-28
YER186C	0.117764724385605	6.08849390250638	6.09952769291161	0.0169124019681144	0.0230290098818789
YER187W	0.752881530781708	3.7071827896398	71.2130054014995	3.03745727470658e-11	1.49249716613508e-10
YER188C-A	0.448054529437884	2.41561947976826	19.5622011560403	5.13278996652477e-05	9.75294173414568e-05
YER188W	0.612143272052424	3.24698703956553	24.5806703183289	8.29249001134066e-06	1.76027472765139e-05
YER189W	-0.24202077056269	1.43977765610025	1.74575635583196	0.19231428233456	0.22468035901992
YER190W	-0.288167620101067	0.787809987037286	1.38853287044332	0.244127411003282	0.27989598459284
YFL001W	-0.195743936320489	5.80386341790342	12.3109553658197	0.000950786245700067	0.00153294138342744
YFL002C	-0.0696768799568009	6.7420972284382	1.07768801752023	0.304117195393741	0.341914217092723
YFL003C	0.927717409832915	3.58543565753281	133.998889955095	7.07329244307579e-16	7.70343549077736e-15
YFL004W	-0.160914190369164	7.46254933597197	21.3118159588503	2.6751932024784e-05	5.28613314400796e-05
YFL005W	0.178126075385982	7.89549177380619	27.3122524507729	3.25029758290538e-06	7.32339440589487e-06
YFL007W	0.592256556412445	7.74814878966157	47.2854956424001	8.57161133743448e-09	2.86253262876035e-08
YFL008W	-0.272719630493025	6.37764303130125	1.81182155953598	0.184248824982177	0.215837376657974
YFL009W	0.422518413895623	7.04601201121065	77.6117566011281	8.13843264791853e-12	4.37306072025843e-11
YFL010C	-0.033533977393872	7.05559018430126	0.757007769149402	0.388347413541124	0.427533282755581
YFL010W-A	0.37471802562532	4.05763049040827	24.7295318837615	7.87236158899529e-06	1.67635317781754e-05
YFL011W	1.38857037333113	2.46755558622645	67.2661847944957	7.09213084992234e-11	3.26109460833287e-10
YFL013C	0.160595531197277	6.77416575714051	8.43613846354049	0.00542777805022345	0.00792619639476143
YFL014W	2.1402089960883	8.90910516493305	59.4730561732543	4.13462169370715e-10	1.70423675499588e-09
YFL015C	-0.440184113839467	1.6655287212491	7.18398222053515	0.00988401867966347	0.0139226991489568
YFL016C	-0.877474106919377	8.34190952124179	36.4499316244161	1.79828560811496e-07	4.91380735287428e-07
YFL017C	-0.348671797654854	5.81298108540072	18.821961982612	6.80002291832559e-05	0.000127184453231233
YFL017W-A	0.0468637495619875	4.79910082734745	0.815029304554651	0.370886062216696	0.409940876320851
YFL018C	-0.281896223363589	9.58555131311048	20.9426943363092	3.06484513193001e-05	6.01120398298644e-05
YFL019C	1.09008323217761	2.61981798167145	114.313805545325	1.27120553065813e-14	1.0704148368806e-13
YFL020C	0.178849912839898	1.66044546896264	2.07273931341406	0.156068372177412	0.185285540135742
YFL021C-A	0.668473639682538	0.917376671795062	11.9290142663716	0.00112150105754719	0.00179016739337894
YFL021W	-0.722216126836769	7.18103107490259	15.1013691235314	0.000295353991753619	0.000510668310206169
YFL022C	-0.417863421076773	8.46129617096267	42.668693252496	2.99654363117848e-08	9.16731539025857e-08
YFL023W	-0.506342096039767	6.54210692877127	22.7272625653063	1.5995966939502e-05	3.26461437236634e-05
YFL024C	0.362993217154338	6.93137044215175	13.9670728837887	0.000471450600352186	0.000795287130768664
YFL025C	-0.210648102735301	6.39730972466811	11.38057054877	0.00142492313763181	0.00224158451211951
YFL026W	0.880943464324736	8.78308329757401	14.4541560821779	0.00038520619901426	0.0006567167010918
YFL027C	0.651549403377377	5.56388424072331	45.5110699571389	1.37645745167596e-08	4.46926558176174e-08
YFL028C	0.358246917370445	6.79046935999246	60.4365094461226	3.30236439929361e-10	1.38177281531955e-09
YFL029C	1.02414981133431	6.3446356840119	256.745777897217	1.54432659430656e-21	5.10970668811865e-20
YFL030W	0.778377120614742	8.99467068572584	54.3831494039008	1.40314850913513e-09	5.33054236860062e-09
YFL031C-A	0.245995102325783	4.38674487774132	5.5528038110665	0.0223346935697274	0.0298711806793717
YFL031W	0.296412413584992	8.04490215957635	5.8500739136509	0.0191878912373833	0.0259072703156331
YFL033C	0.111707683616835	6.1011201761445	2.90503595700631	0.0943952527433416	0.116214013893117
YFL034C-A	-1.18385552100271	6.88452439364607	79.5794704005166	5.50145226828213e-12	3.04480376448197e-11
YFL034C-B	0.334507817273868	6.0726742035963	34.6235492347222	3.12277377144858e-07	8.23362785646554e-07
YFL034W	-0.0705775520076753	6.34460839261675	5.27008502334578	0.0258443691278582	0.0342864500436697
YFL036W	-0.275245541427096	7.21533017838098	5.01373183507471	0.0295413661742581	0.0388692105616778
YFL037W	-0.586575209517127	8.81547455977402	22.6965964364098	1.61732862057834e-05	3.296383207928e-05
YFL038C	-0.0911117841202217	8.88040910784764	10.0041048281683	0.00263232339203849	0.00400539485396909
YFL039C	0.066910357608805	10.5783176346073	0.993246167661358	0.323660203352594	0.362213845222535
YFL040W	0.766236383905307	4.03671627111345	59.5614892073554	4.04985907076932e-10	1.67156217104025e-09
YFL041W	0.315867792148198	7.32763942899274	14.6556010891446	0.000354520120710618	0.000607463691214816
YFL041W-A	1.14425456671461	1.82274629836911	87.963959436665	1.1065006528582e-12	6.82510230455998e-12
YFL042C	0.479106688686182	6.21118968671499	50.3055608610764	3.90549032811057e-09	1.37915458918429e-08
YFL044C	0.364871113976016	6.68371788698132	19.6541123992744	4.95779764739357e-05	9.44992864036695e-05
YFL045C	-0.58118842021628	8.44451387841287	15.2460686397415	0.000278446945384246	0.000482958690455638
YFL046W	0.0906318960918985	6.3813277643807	6.4116948705583	0.0144623596182997	0.0199516984718352
YFL047W	0.029784889252364	7.11178756589689	0.0837553455872534	0.773445792818672	0.796875611216801
YFL048C	0.262269841953145	7.22867004625632	27.9942333440774	2.58691958147324e-06	5.91406924972177e-06
YFL049W	-0.254421271954078	6.42402930780396	31.9198106912292	7.23638174857248e-07	1.78505235353765e-06
YFL050C	0.606197696087946	5.30287790178203	34.8061585688281	2.95347624083908e-07	7.82553841098326e-07
YFL051C	0.0934335197111099	3.42400749689752	0.222794413246682	0.638934312380498	0.67193506542969
YFL052W	0.3468818198337	4.23506152825057	6.56032095331336	0.0134313426103927	0.0186010040518814
YFL053W	0.79062752206277	3.75233516724929	40.1423542444386	6.10989140499909e-08	1.7840296821887e-07
YFL054C	1.66355074193063	5.6456544879844	460.011940730615	3.6453490122066e-27	4.109793478947e-25
YFL055W	2.10779478342335	6.46035037545747	344.59366744847	2.51880711964303e-24	1.46042835660826e-22
YFL056C	1.23412721301618	5.19095788244987	172.492323470987	5.55523874620756e-18	8.92356028678407e-17
YFL057C	1.11049294792285	4.80582469656953	98.1109433807576	1.80318189910394e-13	1.25603791781977e-12
YFL058W	1.0756266236736	3.40937138448687	63.2863492307967	1.71828119563645e-10	7.47206851359622e-10
YFL059W	0.969520627983999	4.73334010157705	119.933903632176	5.38569620738076e-15	4.93796965520092e-14
YFL060C	0.5655810758263	2.94558975713929	26.2603336431463	4.64193585302553e-06	1.02132654402672e-05
YFL061W	0.761301035162709	2.02440671624637	22.279243754911	1.88009588505694e-05	3.79635945214815e-05
YFL062W	0.21956752097134	3.37996092424444	10.6912001439332	0.00193313219693975	0.00298703269415463
YFL064C	-0.445472854853652	1.93501192920151	3.59719238961484	0.0635535603234774	0.0800567091349743
YFL065C	-0.606633098261401	1.95018478448502	5.98467859892382	0.017922054152082	0.0243276400619565
YFL066C	-0.204939186844807	3.88996981983904	2.03347677306489	0.159967013844847	0.189581308212464
YFL067W	-0.326134629574877	4.7780731981415	3.72126077743901	0.0593029782067326	0.0749972021858305
YFR001W	-0.0551903475198987	6.85802741317378	0.305680643618756	0.582760735831575	0.618630751480841
YFR002W	-0.195225516103177	7.23129774613331	28.0233489037875	2.56195251466556e-06	5.8613930512153e-06
YFR003C	0.255972740742739	6.48045747090402	23.7359774917556	1.11621716116599e-05	2.32484778555544e-05
YFR004W	0.311117569818691	8.29099890947461	36.8649523876449	1.58903282705482e-07	4.38334021346158e-07
YFR005C	0.171706362141738	5.33662474117645	5.15699684717662	0.0274100348156852	0.0362529419852034
YFR006W	0.0808901554236118	7.63548586296753	1.38875658266021	0.244089928392198	0.27989598459284
